id,order_number,order_date,payment_type,amount,customer_id,status
2490,ORD-2024-002490,2024-11-02,debit_card,1251.02,CUST-6012,completed
2491,ORD-2024-002491,2024-10-25,paypal,1736.39,CUST-2957,refunded
2492,ORD-2024-002492,2024-02-18,paypal,1931.46,CUST-8571,cancelled
2493,ORD-2024-002493,2024-02-16,credit_card,379.43,CUST-2234,completed
2494,ORD-2024-002494,2024-04-22,bank_transfer,1691.33,CUST-4105,cancelled
2495,ORD-2024-002495,2024-12-20,paypal,1235.0,CUST-8669,cancelled
2496,ORD-2024-002496,2024-12-17,paypal,992.62,CUST-8360,pending
2497,ORD-2024-002497,2024-04-25,apple_pay,1380.73,CUST-7860,pending
2498,ORD-2024-002498,2024-05-13,paypal,629.46,CUST-9175,pending
2499,ORD-2024-002499,2024-07-04,debit_card,1816.59,CUST-8893,completed
2500,ORD-2024-002500,2024-05-19,bank_transfer,24.94,CUST-3891,refunded
2501,ORD-2024-002501,2024-12-28,credit_card,1726.65,CUST-4847,refunded
2502,ORD-2024-002502,2024-05-15,debit_card,955.81,CUST-1797,cancelled
2503,ORD-2024-002503,2024-02-16,paypal,1241.54,CUST-8462,pending
2504,ORD-2024-002504,2024-02-19,apple_pay,277.95,CUST-6978,completed
2505,ORD-2024-002505,2024-10-02,paypal,145.69,CUST-5020,processing
2506,ORD-2024-002506,2024-11-03,apple_pay,1416.08,CUST-9793,completed
2507,ORD-2024-002507,2024-01-22,bank_transfer,317.96,CUST-7293,pending
2508,ORD-2024-002508,2024-03-20,apple_pay,133.59,CUST-5758,completed
2509,ORD-2024-002509,2024-12-17,bank_transfer,1980.68,CUST-2109,refunded
2510,ORD-2024-002510,2024-11-12,bank_transfer,333.34,CUST-8050,processing
2511,ORD-2024-002511,2024-02-12,debit_card,1256.6,CUST-8383,processing
2512,ORD-2024-002512,2024-06-01,apple_pay,1970.36,CUST-8038,completed
2513,ORD-2024-002513,2024-07-30,credit_card,314.44,CUST-3420,refunded
2514,ORD-2024-002514,2024-12-08,paypal,1990.35,CUST-2455,processing
2515,ORD-2024-002515,2024-09-06,bank_transfer,760.26,CUST-3049,completed
2516,ORD-2024-002516,2024-06-12,apple_pay,324.02,CUST-9512,processing
2517,ORD-2024-002517,2024-08-17,apple_pay,1840.49,CUST-5490,processing
2518,ORD-2024-002518,2024-05-03,paypal,1215.28,CUST-8415,cancelled
2519,ORD-2024-002519,2024-06-29,apple_pay,1894.94,CUST-1385,processing
2520,ORD-2024-002520,2024-07-03,apple_pay,1400.58,CUST-2556,cancelled
2521,ORD-2024-002521,2024-01-29,bank_transfer,655.38,CUST-8622,pending
2522,ORD-2024-002522,2024-09-10,apple_pay,1615.13,CUST-1548,refunded
2523,ORD-2024-002523,2024-07-26,debit_card,779.32,CUST-6938,processing
2524,ORD-2024-002524,2024-04-28,bank_transfer,999.73,CUST-1067,refunded
2525,ORD-2024-002525,2024-12-14,debit_card,501.17,CUST-9210,refunded
2526,ORD-2024-002526,2024-09-24,paypal,977.05,CUST-1025,completed
2527,ORD-2024-002527,2024-09-09,apple_pay,1379.59,CUST-3042,pending
2528,ORD-2024-002528,2024-12-28,apple_pay,1485.87,CUST-7232,cancelled
2529,ORD-2024-002529,2024-02-09,credit_card,341.59,CUST-8282,cancelled
2530,ORD-2024-002530,2024-04-02,paypal,383.72,CUST-9713,processing
2531,ORD-2024-002531,2024-08-19,credit_card,665.39,CUST-1208,completed
2532,ORD-2024-002532,2024-08-03,paypal,948.76,CUST-2265,refunded
2533,ORD-2024-002533,2024-08-31,bank_transfer,830.89,CUST-9444,processing
2534,ORD-2024-002534,2024-02-15,bank_transfer,427.15,CUST-9502,processing
2535,ORD-2024-002535,2024-04-07,debit_card,1550.93,CUST-8403,processing
2536,ORD-2024-002536,2024-08-24,credit_card,1726.68,CUST-4334,cancelled
2537,ORD-2024-002537,2024-05-20,apple_pay,997.84,CUST-2059,refunded
2538,ORD-2024-002538,2024-04-04,apple_pay,1956.79,CUST-7910,pending
2539,ORD-2024-002539,2024-01-05,credit_card,1730.48,CUST-6013,processing
2540,ORD-2024-002540,2024-07-31,paypal,1366.57,CUST-8144,cancelled
2541,ORD-2024-002541,2024-09-06,credit_card,478.56,CUST-9599,processing
2542,ORD-2024-002542,2024-06-12,apple_pay,921.56,CUST-6229,completed
2543,ORD-2024-002543,2024-08-21,debit_card,1221.63,CUST-7466,processing
2544,ORD-2024-002544,2024-05-15,paypal,555.05,CUST-1805,pending
2545,ORD-2024-002545,2024-04-22,apple_pay,1008.95,CUST-4321,pending
2546,ORD-2024-002546,2024-04-19,debit_card,1816.38,CUST-4584,completed
2547,ORD-2024-002547,2024-05-02,bank_transfer,408.11,CUST-8838,completed
2548,ORD-2024-002548,2024-06-07,apple_pay,312.13,CUST-1693,refunded
2549,ORD-2024-002549,2024-08-31,credit_card,137.37,CUST-9939,refunded
2550,ORD-2024-002550,2024-08-21,apple_pay,363.23,CUST-8595,completed
2551,ORD-2024-002551,2024-09-03,debit_card,1063.47,CUST-5372,processing
2552,ORD-2024-002552,2024-05-07,apple_pay,1648.87,CUST-4607,pending
2553,ORD-2024-002553,2024-11-17,credit_card,526.68,CUST-1049,refunded
2554,ORD-2024-002554,2024-09-16,apple_pay,235.21,CUST-3841,cancelled
2555,ORD-2024-002555,2024-04-25,paypal,308.8,CUST-7942,completed
2556,ORD-2024-002556,2024-10-22,debit_card,638.89,CUST-2251,pending
2557,ORD-2024-002557,2024-12-12,debit_card,1455.47,CUST-9970,processing
2558,ORD-2024-002558,2024-11-09,debit_card,1518.27,CUST-1625,completed
2559,ORD-2024-002559,2024-12-11,bank_transfer,1398.49,CUST-4388,pending
2560,ORD-2024-002560,2024-09-22,debit_card,770.94,CUST-1989,processing
2561,ORD-2024-002561,2024-06-01,bank_transfer,674.49,CUST-9799,pending
2562,ORD-2024-002562,2024-09-28,bank_transfer,1545.73,CUST-7521,completed
2563,ORD-2024-002563,2024-11-18,apple_pay,327.11,CUST-5827,cancelled
2564,ORD-2024-002564,2024-06-20,apple_pay,1360.61,CUST-4767,cancelled
2565,ORD-2024-002565,2024-08-25,debit_card,1495.51,CUST-7232,pending
2566,ORD-2024-002566,2024-12-19,credit_card,1788.52,CUST-3543,processing
2567,ORD-2024-002567,2024-02-09,debit_card,782.13,CUST-6458,completed
2568,ORD-2024-002568,2024-04-28,apple_pay,1257.58,CUST-3032,refunded
2569,ORD-2024-002569,2024-01-22,apple_pay,1005.59,CUST-8721,cancelled
2570,ORD-2024-002570,2024-02-03,apple_pay,779.64,CUST-1718,cancelled
2571,ORD-2024-002571,2024-12-07,debit_card,1912.57,CUST-4282,completed
2572,ORD-2024-002572,2024-04-10,apple_pay,1324.66,CUST-1741,pending
2573,ORD-2024-002573,2024-04-24,apple_pay,704.44,CUST-5153,refunded
2574,ORD-2024-002574,2024-03-21,paypal,1540.1,CUST-2441,completed
2575,ORD-2024-002575,2024-03-18,bank_transfer,1205.78,CUST-3263,completed
2576,ORD-2024-002576,2024-12-16,debit_card,285.47,CUST-7875,pending
2577,ORD-2024-002577,2024-11-21,credit_card,1993.23,CUST-7743,pending
2578,ORD-2024-002578,2024-11-20,credit_card,1555.85,CUST-8501,refunded
2579,ORD-2024-002579,2024-07-11,apple_pay,1133.84,CUST-1563,pending
2580,ORD-2024-002580,2024-03-04,bank_transfer,1790.22,CUST-8195,completed
2581,ORD-2024-002581,2024-03-19,debit_card,1348.34,CUST-7380,pending
2582,ORD-2024-002582,2024-09-03,credit_card,639.48,CUST-1921,cancelled
2583,ORD-2024-002583,2024-01-26,debit_card,1835.29,CUST-6074,processing
2584,ORD-2024-002584,2024-07-10,paypal,430.57,CUST-7687,refunded
2585,ORD-2024-002585,2024-06-07,bank_transfer,1897.21,CUST-5277,refunded
2586,ORD-2024-002586,2024-02-06,credit_card,394.37,CUST-2272,refunded
2587,ORD-2024-002587,2024-09-28,apple_pay,544.24,CUST-2091,processing
2588,ORD-2024-002588,2024-05-18,paypal,1566.96,CUST-8293,completed
2589,ORD-2024-002589,2024-10-28,apple_pay,907.61,CUST-8285,pending
2590,ORD-2024-002590,2024-08-25,credit_card,926.88,CUST-9904,processing
2591,ORD-2024-002591,2024-06-04,bank_transfer,1390.85,CUST-9848,processing
2592,ORD-2024-002592,2024-01-31,debit_card,308.81,CUST-8622,cancelled
2593,ORD-2024-002593,2024-11-27,debit_card,1759.17,CUST-2892,refunded
2594,ORD-2024-002594,2024-12-30,credit_card,863.48,CUST-6730,completed
2595,ORD-2024-002595,2024-06-05,credit_card,710.67,CUST-6014,cancelled
2596,ORD-2024-002596,2024-08-05,apple_pay,726.93,CUST-1193,pending
2597,ORD-2024-002597,2024-02-28,bank_transfer,1730.01,CUST-7741,cancelled
2598,ORD-2024-002598,2024-10-14,credit_card,1572.74,CUST-2967,processing
2599,ORD-2024-002599,2024-04-24,credit_card,609.51,CUST-1754,completed
2600,ORD-2024-002600,2024-06-20,apple_pay,1026.05,CUST-7760,refunded
2601,ORD-2024-002601,2024-10-01,apple_pay,1802.66,CUST-2471,processing
2602,ORD-2024-002602,2024-11-07,bank_transfer,1078.67,CUST-5065,refunded
2603,ORD-2024-002603,2024-05-18,apple_pay,448.56,CUST-8635,processing
2604,ORD-2024-002604,2024-02-26,paypal,65.8,CUST-9585,pending
2605,ORD-2024-002605,2024-07-19,apple_pay,1971.45,CUST-5719,cancelled
2606,ORD-2024-002606,2024-11-27,debit_card,458.46,CUST-3488,processing
2607,ORD-2024-002607,2024-11-23,paypal,1233.36,CUST-1270,processing
2608,ORD-2024-002608,2024-08-20,apple_pay,836.79,CUST-9242,pending
2609,ORD-2024-002609,2024-07-02,apple_pay,522.89,CUST-9086,cancelled
2610,ORD-2024-002610,2024-08-12,bank_transfer,1303.12,CUST-2678,cancelled
2611,ORD-2024-002611,2024-09-15,paypal,1772.94,CUST-4221,completed
2612,ORD-2024-002612,2024-07-15,bank_transfer,610.28,CUST-5502,cancelled
2613,ORD-2024-002613,2024-03-21,bank_transfer,255.7,CUST-2762,refunded
2614,ORD-2024-002614,2024-01-12,apple_pay,1319.39,CUST-8873,completed
2615,ORD-2024-002615,2024-11-15,credit_card,1999.41,CUST-6750,pending
2616,ORD-2024-002616,2024-10-21,credit_card,778.31,CUST-9025,refunded
2617,ORD-2024-002617,2024-01-16,bank_transfer,1100.8,CUST-4702,processing
2618,ORD-2024-002618,2024-05-30,apple_pay,1826.55,CUST-2512,pending
2619,ORD-2024-002619,2024-06-15,debit_card,678.37,CUST-6345,pending
2620,ORD-2024-002620,2024-09-28,apple_pay,1445.19,CUST-1402,completed
2621,ORD-2024-002621,2024-10-31,bank_transfer,1251.46,CUST-1997,completed
2622,ORD-2024-002622,2024-10-12,apple_pay,1810.29,CUST-3020,pending
2623,ORD-2024-002623,2024-09-23,debit_card,492.86,CUST-6804,pending
2624,ORD-2024-002624,2024-10-29,debit_card,1392.37,CUST-9460,processing
2625,ORD-2024-002625,2024-10-14,debit_card,93.07,CUST-1534,pending
2626,ORD-2024-002626,2024-08-28,apple_pay,908.03,CUST-6964,pending
2627,ORD-2024-002627,2024-11-01,credit_card,918.29,CUST-9258,pending
2628,ORD-2024-002628,2024-05-28,credit_card,1444.44,CUST-2375,refunded
2629,ORD-2024-002629,2024-12-12,bank_transfer,77.2,CUST-1837,pending
2630,ORD-2024-002630,2024-09-29,debit_card,127.03,CUST-8185,pending
2631,ORD-2024-002631,2024-11-17,credit_card,1923.94,CUST-5469,pending
2632,ORD-2024-002632,2024-02-29,apple_pay,202.94,CUST-7880,pending
2633,ORD-2024-002633,2024-10-03,apple_pay,882.64,CUST-6953,pending
2634,ORD-2024-002634,2024-12-06,credit_card,1359.03,CUST-4308,cancelled
2635,ORD-2024-002635,2024-05-27,apple_pay,934.17,CUST-7168,pending
2636,ORD-2024-002636,2024-10-20,apple_pay,1106.99,CUST-8954,pending
2637,ORD-2024-002637,2024-11-28,paypal,1526.1,CUST-8210,processing
2638,ORD-2024-002638,2024-09-23,credit_card,1904.94,CUST-9310,cancelled
2639,ORD-2024-002639,2024-02-01,paypal,841.0,CUST-4960,refunded
2640,ORD-2024-002640,2024-07-02,debit_card,195.99,CUST-4538,pending
2641,ORD-2024-002641,2024-09-13,bank_transfer,137.39,CUST-4389,processing
2642,ORD-2024-002642,2024-02-14,debit_card,1765.89,CUST-8822,pending
2643,ORD-2024-002643,2024-07-08,apple_pay,1520.07,CUST-8549,processing
2644,ORD-2024-002644,2024-03-03,bank_transfer,1537.0,CUST-7155,pending
2645,ORD-2024-002645,2024-03-29,paypal,866.52,CUST-5634,cancelled
2646,ORD-2024-002646,2024-11-20,paypal,1419.13,CUST-5368,refunded
2647,ORD-2024-002647,2024-12-21,bank_transfer,1645.01,CUST-9024,cancelled
2648,ORD-2024-002648,2024-11-01,bank_transfer,1412.83,CUST-1125,pending
2649,ORD-2024-002649,2024-01-24,paypal,1287.94,CUST-5505,processing
2650,ORD-2024-002650,2024-02-29,credit_card,1659.41,CUST-3034,processing
2651,ORD-2024-002651,2024-02-16,apple_pay,86.51,CUST-2496,processing
2652,ORD-2024-002652,2024-03-18,debit_card,423.85,CUST-6753,pending
2653,ORD-2024-002653,2024-07-06,bank_transfer,872.9,CUST-8924,completed
2654,ORD-2024-002654,2024-06-25,debit_card,82.84,CUST-3233,completed
2655,ORD-2024-002655,2024-12-16,bank_transfer,376.34,CUST-1079,cancelled
2656,ORD-2024-002656,2024-10-27,debit_card,240.6,CUST-8553,refunded
2657,ORD-2024-002657,2024-12-27,credit_card,624.52,CUST-6683,completed
2658,ORD-2024-002658,2024-03-12,bank_transfer,925.88,CUST-7082,cancelled
2659,ORD-2024-002659,2024-04-24,credit_card,1534.45,CUST-1819,processing
2660,ORD-2024-002660,2024-01-30,bank_transfer,1607.32,CUST-4870,processing
2661,ORD-2024-002661,2024-09-13,bank_transfer,1283.31,CUST-3015,completed
2662,ORD-2024-002662,2024-03-09,bank_transfer,341.99,CUST-9631,processing
2663,ORD-2024-002663,2024-04-15,paypal,1012.25,CUST-7809,completed
2664,ORD-2024-002664,2024-07-22,apple_pay,688.33,CUST-3778,completed
2665,ORD-2024-002665,2024-07-05,apple_pay,307.62,CUST-3461,pending
2666,ORD-2024-002666,2024-09-29,paypal,492.32,CUST-8410,pending
2667,ORD-2024-002667,2024-11-08,bank_transfer,218.08,CUST-4994,processing
2668,ORD-2024-002668,2024-06-13,bank_transfer,44.02,CUST-9177,cancelled
2669,ORD-2024-002669,2024-03-08,credit_card,388.43,CUST-7034,cancelled
2670,ORD-2024-002670,2024-11-21,credit_card,787.62,CUST-6240,cancelled
2671,ORD-2024-002671,2024-06-01,credit_card,857.77,CUST-1445,completed
2672,ORD-2024-002672,2024-05-30,paypal,603.35,CUST-4240,cancelled
2673,ORD-2024-002673,2024-07-21,bank_transfer,1394.61,CUST-5075,cancelled
2674,ORD-2024-002674,2024-03-12,bank_transfer,1456.64,CUST-8273,cancelled
2675,ORD-2024-002675,2024-02-19,bank_transfer,892.68,CUST-9788,processing
2676,ORD-2024-002676,2024-04-19,debit_card,688.72,CUST-9202,pending
2677,ORD-2024-002677,2024-08-16,credit_card,939.12,CUST-3716,completed
2678,ORD-2024-002678,2024-11-08,credit_card,150.75,CUST-9607,processing
2679,ORD-2024-002679,2024-03-02,debit_card,1084.64,CUST-4677,processing
2680,ORD-2024-002680,2024-06-25,apple_pay,1569.92,CUST-8589,pending
2681,ORD-2024-002681,2024-01-29,apple_pay,1530.28,CUST-5958,refunded
2682,ORD-2024-002682,2024-06-09,bank_transfer,848.13,CUST-4202,refunded
2683,ORD-2024-002683,2024-08-13,credit_card,1024.34,CUST-8150,cancelled
2684,ORD-2024-002684,2024-08-21,paypal,792.63,CUST-7924,cancelled
2685,ORD-2024-002685,2024-03-31,debit_card,1266.5,CUST-4633,completed
2686,ORD-2024-002686,2024-08-29,paypal,1045.84,CUST-5457,pending
2687,ORD-2024-002687,2024-06-09,apple_pay,1727.92,CUST-5581,completed
2688,ORD-2024-002688,2024-07-21,credit_card,760.82,CUST-4482,cancelled
2689,ORD-2024-002689,2024-12-05,apple_pay,1848.55,CUST-1786,cancelled
2690,ORD-2024-002690,2024-10-07,credit_card,912.9,CUST-9480,refunded
2691,ORD-2024-002691,2024-06-02,credit_card,630.0,CUST-6577,refunded
2692,ORD-2024-002692,2024-02-09,debit_card,1278.57,CUST-4038,completed
2693,ORD-2024-002693,2024-12-04,apple_pay,1417.7,CUST-9373,completed
2694,ORD-2024-002694,2024-03-27,apple_pay,1555.08,CUST-1799,completed
2695,ORD-2024-002695,2024-03-23,paypal,1679.55,CUST-2570,refunded
2696,ORD-2024-002696,2024-04-05,debit_card,1293.67,CUST-6368,pending
2697,ORD-2024-002697,2024-04-12,apple_pay,1224.57,CUST-6234,refunded
2698,ORD-2024-002698,2024-02-10,bank_transfer,1814.23,CUST-6727,cancelled
2699,ORD-2024-002699,2024-03-17,paypal,962.87,CUST-9580,processing
2700,ORD-2024-002700,2024-01-15,debit_card,1001.3,CUST-4724,cancelled
2701,ORD-2024-002701,2024-05-04,apple_pay,1475.67,CUST-2072,pending
2702,ORD-2024-002702,2024-01-25,bank_transfer,580.2,CUST-4126,cancelled
2703,ORD-2024-002703,2024-01-18,credit_card,1361.26,CUST-9829,pending
2704,ORD-2024-002704,2024-06-19,paypal,1796.75,CUST-3872,completed
2705,ORD-2024-002705,2024-08-03,debit_card,501.94,CUST-4985,completed
2706,ORD-2024-002706,2024-08-22,apple_pay,1469.33,CUST-4375,processing
2707,ORD-2024-002707,2024-12-11,bank_transfer,52.53,CUST-6941,pending
2708,ORD-2024-002708,2024-12-19,bank_transfer,1123.07,CUST-6791,pending
2709,ORD-2024-002709,2024-01-08,credit_card,1680.21,CUST-9202,completed
2710,ORD-2024-002710,2024-07-06,bank_transfer,1876.87,CUST-1913,refunded
2711,ORD-2024-002711,2024-07-30,paypal,731.6,CUST-3014,cancelled
2712,ORD-2024-002712,2024-05-05,bank_transfer,1757.05,CUST-6279,pending
2713,ORD-2024-002713,2024-03-10,apple_pay,1576.7,CUST-7129,completed
2714,ORD-2024-002714,2024-08-08,paypal,1575.58,CUST-8349,pending
2715,ORD-2024-002715,2024-05-04,debit_card,723.56,CUST-2694,refunded
2716,ORD-2024-002716,2024-07-30,paypal,1399.25,CUST-3932,completed
2717,ORD-2024-002717,2024-07-19,paypal,938.62,CUST-5111,completed
2718,ORD-2024-002718,2024-03-12,credit_card,102.75,CUST-7961,processing
2719,ORD-2024-002719,2024-12-18,credit_card,1171.85,CUST-7241,pending
2720,ORD-2024-002720,2024-07-18,bank_transfer,1650.24,CUST-3833,cancelled
2721,ORD-2024-002721,2024-10-27,credit_card,75.62,CUST-3045,completed
2722,ORD-2024-002722,2024-08-28,apple_pay,1365.83,CUST-1664,cancelled
2723,ORD-2024-002723,2024-12-29,apple_pay,1845.89,CUST-6476,cancelled
2724,ORD-2024-002724,2024-08-07,paypal,1543.45,CUST-5158,pending
2725,ORD-2024-002725,2024-09-11,bank_transfer,1802.99,CUST-3198,pending
2726,ORD-2024-002726,2024-09-03,credit_card,1822.8,CUST-1373,pending
2727,ORD-2024-002727,2024-11-15,bank_transfer,1615.31,CUST-2263,processing
2728,ORD-2024-002728,2024-01-02,credit_card,355.98,CUST-1146,completed
2729,ORD-2024-002729,2024-03-07,credit_card,966.17,CUST-6266,processing
2730,ORD-2024-002730,2024-10-24,apple_pay,29.31,CUST-3220,processing
2731,ORD-2024-002731,2024-04-19,bank_transfer,27.19,CUST-3415,refunded
2732,ORD-2024-002732,2024-09-12,paypal,690.46,CUST-7574,refunded
2733,ORD-2024-002733,2024-02-20,paypal,75.6,CUST-9759,cancelled
2734,ORD-2024-002734,2024-06-21,bank_transfer,502.44,CUST-8480,completed
2735,ORD-2024-002735,2024-04-02,apple_pay,1776.18,CUST-4903,processing
2736,ORD-2024-002736,2024-03-05,bank_transfer,601.41,CUST-4968,refunded
2737,ORD-2024-002737,2024-02-24,apple_pay,885.01,CUST-7056,pending
2738,ORD-2024-002738,2024-04-10,apple_pay,760.73,CUST-8486,refunded
2739,ORD-2024-002739,2024-10-26,paypal,1169.98,CUST-3074,processing
2740,ORD-2024-002740,2024-12-06,apple_pay,1493.49,CUST-8596,completed
2741,ORD-2024-002741,2024-01-17,bank_transfer,1145.2,CUST-7487,processing
2742,ORD-2024-002742,2024-11-05,bank_transfer,1726.53,CUST-9588,refunded
2743,ORD-2024-002743,2024-02-15,paypal,1868.47,CUST-1483,completed
2744,ORD-2024-002744,2024-01-16,credit_card,1423.1,CUST-8157,processing
2745,ORD-2024-002745,2024-07-18,bank_transfer,586.49,CUST-8803,refunded
2746,ORD-2024-002746,2024-04-01,bank_transfer,177.67,CUST-2432,processing
2747,ORD-2024-002747,2024-03-27,debit_card,1169.66,CUST-9511,processing
2748,ORD-2024-002748,2024-08-20,apple_pay,934.83,CUST-7838,refunded
2749,ORD-2024-002749,2024-02-15,credit_card,1487.76,CUST-4246,pending
2750,ORD-2024-002750,2024-07-09,apple_pay,1925.4,CUST-8536,completed
2751,ORD-2024-002751,2024-11-23,bank_transfer,304.5,CUST-1833,refunded
2752,ORD-2024-002752,2024-02-01,paypal,1122.98,CUST-5436,cancelled
2753,ORD-2024-002753,2024-09-09,debit_card,206.44,CUST-8086,completed
2754,ORD-2024-002754,2024-01-09,credit_card,1577.9,CUST-4332,pending
2755,ORD-2024-002755,2024-10-26,apple_pay,1590.84,CUST-7533,completed
2756,ORD-2024-002756,2024-04-30,apple_pay,1408.84,CUST-5384,cancelled
2757,ORD-2024-002757,2024-06-18,paypal,649.76,CUST-6492,pending
2758,ORD-2024-002758,2024-05-08,debit_card,1158.76,CUST-4365,pending
2759,ORD-2024-002759,2024-03-14,paypal,1475.26,CUST-4655,completed
2760,ORD-2024-002760,2024-07-12,bank_transfer,1866.8,CUST-7069,cancelled
2761,ORD-2024-002761,2024-01-05,credit_card,297.19,CUST-7370,cancelled
2762,ORD-2024-002762,2024-08-06,apple_pay,193.25,CUST-9439,completed
2763,ORD-2024-002763,2024-03-19,paypal,1330.87,CUST-9985,processing
2764,ORD-2024-002764,2024-12-07,paypal,1322.89,CUST-3200,processing
2765,ORD-2024-002765,2024-09-06,apple_pay,558.41,CUST-1168,refunded
2766,ORD-2024-002766,2024-01-07,bank_transfer,345.14,CUST-8983,completed
2767,ORD-2024-002767,2024-01-31,debit_card,1700.07,CUST-7614,refunded
2768,ORD-2024-002768,2024-10-30,credit_card,1842.84,CUST-6096,processing
2769,ORD-2024-002769,2024-02-03,credit_card,1383.04,CUST-9899,refunded
2770,ORD-2024-002770,2024-08-08,apple_pay,900.12,CUST-8732,cancelled
2771,ORD-2024-002771,2024-01-14,debit_card,84.86,CUST-9552,processing
2772,ORD-2024-002772,2024-07-06,credit_card,906.22,CUST-4194,cancelled
2773,ORD-2024-002773,2024-10-13,apple_pay,1672.61,CUST-8856,refunded
2774,ORD-2024-002774,2024-02-21,apple_pay,166.29,CUST-4228,cancelled
2775,ORD-2024-002775,2024-06-15,debit_card,1448.86,CUST-5704,processing
2776,ORD-2024-002776,2024-01-13,debit_card,941.74,CUST-5513,pending
2777,ORD-2024-002777,2024-04-06,bank_transfer,69.91,CUST-3750,cancelled
2778,ORD-2024-002778,2024-09-03,credit_card,1524.11,CUST-9525,completed
2779,ORD-2024-002779,2024-07-12,debit_card,1706.71,CUST-7259,refunded
2780,ORD-2024-002780,2024-12-19,bank_transfer,1884.21,CUST-6883,completed
2781,ORD-2024-002781,2024-08-01,bank_transfer,1897.71,CUST-4901,cancelled
